JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_KMEV,Court_KSEV,Court_NHEV,Court_PCEV,Court_SCDV,Court_SJEV,Court_SLEV,Court_TNEV,Court_TYEV,Court_臺灣南投地方法院,Court_臺灣嘉義地方法院,Court_臺灣基隆地方法院,Court_臺灣士林地方法院,Court_臺灣宜蘭地方法院,Court_臺灣屏東地方法院,Court_臺灣彰化地方法院,Court_臺灣新北地方法院,Court_臺灣新竹地方法院,Court_臺灣桃園地方法院,Court_臺灣橋頭地方法院,Court_臺灣澎湖地方法院,Court_臺灣臺中地方法院,Court_臺灣臺北地方法院,Court_臺灣臺南地方法院,Court_臺灣臺東地方法院,Court_臺灣花蓮地方法院,Court_臺灣苗栗地方法院,Court_臺灣雲林地方法院,Court_臺灣高等法院,Court_臺灣高雄地方法院,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"CDEV,113,橋簡,1039,20250220,1",113,重傷,0,300000,5500005,3646314,0.0,8338725,800000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.611541086966115,15.520259741111195,15.109227626539289,13.592368256649284
"CDEV,113,橋簡,1041,20241219,1",113,傷害,0,197626,72000,79200,30.0,148474,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.194136694637667,11.184435286790631,11.279744203985432,11.51293546492023
"CDEV,113,橋簡,1050,20250327,1",113,傷害,0,405134,317468,1000,30.0,879226,230000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.911975623878796,12.668135454752727,6.90875477931522,12.345838935721968
"CDEV,113,橋簡,1053,20241204,1",113,傷害,0,3480,0,0,0.0,24680,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.15507488781144,0.0,0.0,9.90353755128617
"CDEV,113,橋簡,1058,20241128,1",113,傷害,0,0,0,14700,0.0,48898,48898,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,9.595670797663967,10.79751222535611
"CDEV,113,橋簡,1102,20250110,1",113,重傷,0,72448,9534644,1949509,0.0,10612435,300000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.190638145031073,16.07044256507028,14.483088616912022,12.611541086966115
"CDEV,113,橋簡,1106,20250116,1",113,傷害,0,0,0,2333,0.0,0,17000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,7.755338812846501,9.741027444837728
"CDEV,113,橋簡,1107,20250213,1",113,傷害,0,3045,75000,350375,0.0,534655,170000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.021584533455107,11.225256725762893,12.766762142547925,12.04355959836804
"CDEV,113,橋簡,1115,20241225,1",113,傷害,0,0,0,0,0.0,235743,135000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.813037464800539
"CDEV,113,橋簡,1146,20251212,1",113,傷害,0,0,0,0,0.0,0,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.51293546492023
"CDEV,113,橋簡,1173,20250306,1",113,傷害,0,2250,0,39584,0.0,58099,15000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.719129840906732,0.0,10.586205537605535,9.61587214452889
"CDEV,113,橋簡,1174,20250123,1",113,傷害,0,30682,16800,3030,0.0,193632,70000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.33146403427305,9.729193687429403,8.016647877057803,11.156264806643742
"CDEV,113,橋簡,1175,20250429,1",113,重傷,0,534952,97650,1223188,0.0,1754250,500000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.189934171551776,11.489155176907792,14.016971940750798,13.122365377402328
"CDEV,113,橋簡,1176,20250123,1",113,傷害,0,5664,0,0,0.0,55664,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.642062173462106,0.0,0.0,10.819798284210286
"CDEV,113,橋簡,1177,20250424,1",113,傷害,0,0,35000,0,70.0,7201,70000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,10.463131911491967,0.0,11.156264806643742
"CDEV,113,橋簡,1179,20250123,1",113,傷害,0,0,0,0,0.0,52375,35000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.463131911491967
"CDEV,113,橋簡,1180,20250926,1",113,傷害,0,0,0,0,60.0,12312,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.308985993422082
"CDEV,113,橋簡,1185,20250123,1",113,傷害,0,0,0,0,0.0,122844,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.608244735642321
"CDEV,113,橋簡,1195,20250327,1",113,傷害,0,2460,0,0,0.0,1145580,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.8083230503910555,0.0,0.0,9.90353755128617
"CDEV,113,橋簡,119,20240425,1",113,傷害,0,1770,0,0,0.0,51770,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.479299637782834,0.0,0.0,10.819798284210286
"CDEV,113,橋簡,1203,20251104,1",113,傷害,0,1084656,2000,569994,0.0,467325,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.896774365945124,7.601402334583733,13.253382867842435,11.695255355062795
"CDEV,113,橋簡,1205,20250213,1",113,重傷,0,2197050,0,0,0.0,2138567,350000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.602626564570237,0.0,0.0,12.765691290604371
"CDEV,113,橋簡,1223,20251016,1",113,傷害,0,0,0,0,0.0,2004179,220000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,12.301387370778713
"CDEV,113,橋簡,1225,20250814,1",113,傷害,0,0,0,0,0.0,383603,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.775297421715827
"CDEV,113,橋簡,1226,20250417,1",113,傷害,0,220704,0,0,0.0,421249,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.30458224717624,0.0,0.0,12.206077645517674
"CDEV,113,橋簡,1231,20250331,1",113,傷害,0,35469,0,0,0.0,3320,25000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.476442547767668,0.0,0.0,10.12667110305036
"CDEV,113,橋簡,1295,20250731,1",113,傷害,0,165755,0,0,0.0,155061,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.01827210648796,0.0,0.0,11.608244735642321
"CDEV,113,橋簡,1333,20250306,1",113,傷害,0,0,0,0,0.0,67369,40000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.596659732783579
"CDEV,113,橋簡,1335,20250306,1",113,傷害,0,0,0,0,0.0,255341,40000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.596659732783579
"CDEV,113,橋簡,1336,20250822,1",113,傷害,0,112355,70200,0,70.0,118836,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.62942768072689,11.159117834926688,0.0,12.206077645517674
"CDEV,113,橋簡,1349,20250327,1",113,重傷,0,671455,129600,0,0.0,615809,120000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.41720376785442,11.772215778919925,0.0,11.695255355062795
"CDEV,113,橋簡,1365,20250430,1",113,傷害,0,115104,36000,0,60.0,85715,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.653600034252998,10.491301994830229,0.0,11.51293546492023
"CDEV,113,橋簡,1377,20250724,1",113,傷害,0,9480,1310400,0,0.0,106880,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.15704507491796,14.085843755206414,0.0,10.819798284210286
"CDEV,113,橋簡,1384,20250306,1",113,傷害,0,0,0,0,0.0,562888,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.51293546492023
"CDEV,113,橋簡,1385,20250306,1",113,傷害,0,0,0,0,0.0,3600,12000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.392745258631441
"CDEV,113,橋簡,1389,20250327,1",113,傷害,0,10694,106600,0,0.0,92178,90000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.277531621516506,11.576848171532921,0.0,11.407576060361786
"CDEV,113,橋簡,1423,20250313,1",113,傷害,0,0,0,0,0.0,76565,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.308985993422082
"CDEV,113,橋簡,147,20240509,1",113,傷害,1,388627,123200,52800,0.0,388627,230000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.870377866855222,11.72157244693173,10.874285408908944,12.345838935721968
"CDEV,113,橋簡,178,20240418,1",113,傷害,0,0,0,0,0.0,334510,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.775297421715827
"CDEV,113,橋簡,190,20240612,1",113,傷害,0,77110,0,0,0.0,271152,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.253001221229495,0.0,0.0,11.918397239722838
"CDEV,113,橋簡,192,20250626,1",113,傷害,0,0,0,0,0.0,62229,25000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.12667110305036
"CDEV,113,橋簡,218,20240801,1",113,傷害,0,0,0,0,0.0,612011,180000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,12.100717685412471
"CDEV,113,橋簡,229,20240530,1",113,傷害,0,0,16800,28160,0.0,245787,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,9.729193687429403,10.2456933210051,11.775297421715827
"CDEV,113,橋簡,22,20240613,1",113,傷害,0,0,0,0,0.0,43300,40000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.596659732783579
"CDEV,113,橋簡,244,20250227,1",113,傷害,0,179772,126000,28922,50.0,438417,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.099450222891429,11.744045122410057,10.27239240533249,11.289794413577894
"CDEV,113,橋簡,248,20240711,1",113,傷害,0,3000,0,0,0.0,102460,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.006700845440367,0.0,0.0,10.308985993422082
"CDEV,113,橋簡,252,20240627,1",113,傷害,1,0,88800,0,0.0,323075,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,11.394153190178114,0.0,11.608244735642321
